County,State,Positive_Cases,Deaths,Elderly_pop,Young_pop,WHITE,NON_WHITE,NUM_STAFFED_BEDS,NUM_ICU_BEDS,lat,lon,percent_smokers,percent_adults_with_obesity,percent_uninsured,eightieth_percentile_income,twentieth_percentile_income,percent_adults_with_diabetes,percent_below_poverty,area_sqmi,percent_rural,POP_TOTAL,POP_DENSITY,Positive_Case_Rate,Death_Rate,min_temp,max_temp,mean_temp,wind_speed,precipitation,station_pressure,dewpoint,Positive_Case_Rate_NORM,Death_Rate_NORM,cluster_3,cluster_5
Coal,Oklahoma,75,0,1153,4342,3846,1649,20,3,34.5882221,-96.297833,19.81905283,35.1,21.34281903,85225,14948,14.6,19.6,516.6819346,100,5495,10.63516959,0.013648772,0,47.06379386,95.7516129,73.33592649,4.075438341,0.104303558,924.845769,61.4245532,-0.483655776,-0.771217092,1,4
Cobb,Georgia,20224,436,96593,663548,474248,285893,1243,98,33.9414681,-84.576683,12.63402736,29.1,13.78960675,145912,33428,8.7,11.6,339.6901184,0.246193019,760141,2237.748344,0.02660559,0.000573578,45.77666667,91.32258065,70.23432258,4.925379416,0.167739338,978.8917788,59.62825806,0.369539273,0.182481369,2,3
Cochise,Arizona,1943,73,29118,96804,110465,15457,135,22,31.8796134,-109.75118,14.99584566,29.8,10.45641986,93200,19650,10.5,18.9,6164.572345,36.30106741,125922,20.4267211,0.015430187,0.000579724,33.02727273,101.5882642,75.04316522,7.085908276,0.012505845,883.8542284,33.19739449,-0.366351168,0.192700434,1,4
Cochran,Texas,60,1,468,2385,2587,266,18,3,33.6041817,-102.82851,17.98533803,25.2,28.50407201,91417,14632,16.7,19.6,775.0819383,100,2853,3.680901153,0.021030494,0.000350508,42.35,98.55483871,72.45843196,7.182812687,0.034475368,699.1928107,60.08674354,0.002424113,-0.188421134,1,3
Cocke,Tennessee,821,11,7774,28230,34207,1797,32,5,35.9254447,-83.121187,24.06857809,36.5,12.26871928,75852,13797,21.2,26.1,434.5189252,67.53126577,36004,82.85945194,0.022803022,0.000305522,41.14333333,85.07096774,62.73917889,3.992606328,0.20616143,866.7452906,58.83348894,0.11914352,-0.263220165,1,3
Coconino,Arizona,4343,144,18662,124814,94319,49157,396,61,35.8387457,-111.77051,15.99018603,23.8,13.11674912,110744,21815,7.5,22.2,18618.65627,31.46606557,143476,7.706034094,0.030269871,0.001003652,22.36428571,90.87741935,57.05256309,5.799719113,0.018578999,800.533623,28.11325872,0.610828948,0.897573147,2,5
Codington,South Dakota,1031,9,5135,22874,26390,1619,81,8,44.9778631,-97.188631,16.39114112,32.2,8.573766256,97643,24853,9.7,10.4,688.0793337,22.46299629,28009,40.70606197,0.036809597,0.000321325,29.08888889,84.4,58.35820789,8.455391705,0.091931388,951.881618,47.56012801,1.041464143,-0.236944233,2,3
Coffee,Alabama,1486,8,9031,43311,39669,12673,99,7,31.4026523,-85.988159,17.44475759,34.2,11.99236659,104459,22422,16.1,16.4,678.9856517,47.19508289,52342,77.08852149,0.028390203,0.000152841,56.0137931,90.58387097,74.06758248,4.53008018,0.209213153,548.5769611,64.15901474,0.487054466,-0.517085611,2,3
Coffee,Georgia,2121,54,6090,37183,29521,13752,86,10,31.5493027,-82.84917,19.70080576,34.7,19.41056611,74400,14750,11.1,24.5,575.4472258,66.58324677,43273,75.1989028,0.049014397,0.001247891,57.23333333,91.22258065,75.10669398,3.944886499,0.173710294,22.93289811,65.31772145,1.845139469,1.303673726,3,5
Coffee,Tennessee,1465,16,9837,46683,52018,4502,123,22,35.4906254,-86.074758,22.35554709,32,10.95680724,88914,22479,14.6,15.9,428.9621228,47.28956739,56520,131.7598851,0.025920028,0.000283086,44.12,87.97419355,67.63966206,4.443978495,0.172877061,977.5116129,58.20437788,0.324395619,-0.300524906,2,3
Coffey,Kansas,132,9,1794,6385,7794,385,25,4,38.2368702,-95.734112,15.48007071,38.3,7.678075856,117243,24730,11,10.7,626.8871258,70.89873271,8179,13.04700585,0.016138892,0.001100379,42.31333333,89.45,67.02156961,8.37163385,0.102801496,958.0110451,55.61714146,-0.319683568,1.05840287,2,5
Coke,Texas,54,3,947,2440,3194,193,0,0,31.8886374,-100.52993,14.28247059,28.8,19.95053586,82929,17956,9.8,17.2,911.4695512,100,3387,3.715977122,0.015943313,0.00088574,54.22585753,100.7419355,74.96992465,7.182812687,0.06691216,699.1928107,60.08674354,-0.332562273,0.701518743,2,3
Colbert,Alabama,1765,26,11065,44176,44440,10801,300,22,34.7004767,-87.804934,18.65882106,30.6,9.683862525,88336,18565,16.2,16.5,592.619664,43.89468656,55241,93.21492916,0.031950906,0.000470665,47.35333333,90.30322581,70.14112135,4.436120255,0.153009655,548.5769611,62.70375153,0.721523621,0.011366072,2,3
Cole,Missouri,1880,15,13291,63454,64247,12498,254,25,38.5054176,-92.281637,18.1544757,35.6,10.09189613,105052,27031,10.7,12.6,391.5125944,29.07487827,76745,196.0217911,0.02449671,0.000195452,44.77,90.43548387,67.66239631,5.318709677,0.143473118,818.5319392,55.63053763,0.230671383,-0.446235535,1,3
Coleman,Texas,81,4,2119,6056,7529,646,25,4,31.7732132,-99.453643,15.73741241,25.1,22.97979798,84609,19362,17.8,18.3,1261.945203,51.54581225,8175,6.478094279,0.009908257,0.000489297,54.22585753,100.9,75.9821085,6.657495944,0.071320974,870.6207795,57.3929225,-0.729965393,0.042345834,1,4
Coles,Illinois,1591,35,8848,41773,46983,3638,82,14,39.5202755,-88.221815,18.78808605,36.6,6.944306068,87837,16408,9.6,21.9,508.2875254,24.28860468,50621,99.59126965,0.031429644,0.000691413,39.07410256,87.28387097,64.56137484,6.734436776,0.084989071,943.2331113,54.71062719,0.687198978,0.378407743,2,3
Colfax,Nebraska,803,5,1482,9227,9383,1326,25,4,41.5740173,-97.086477,14.87880765,31.6,16.6537739,88444,26628,6.7,12,411.6483153,40.51355207,10709,26.01492488,0.074983659,0.000466897,33.1862069,89.30333333,63.10134266,8.500377511,0.066092822,961.1845345,51.31324288,3.555192489,0.005100951,3,2
Colfax,New Mexico,40,1,3267,8674,11113,828,25,4,36.6061446,-104.64685,16.94809983,28.1,9.127532228,81294,14213,13.3,21.4,3757.97327,52.35636364,11941,3.177510627,0.003349803,8.37E-05,28.40909091,92.58709677,61.46395868,8.604228009,0.040542646,811.4225158,34.30892596,-1.16183381,-0.632047596,1,4
Colleton,South Carolina,1101,42,7803,29874,22495,15182,102,8,32.8636221,-80.666896,20.55970335,42.3,13.59428456,73547,18313,15.5,20.8,1056.490872,75.56824026,37677,35.66239993,0.029222072,0.001114738,52.46,91.22580645,72.50841782,4.538479263,0.167386939,12.88313364,64.05084485,0.541832307,1.082277838,2,5
Collier,Florida,13010,230,126707,258195,343873,41029,750,81,26.110719,-81.347574,14.44190985,21.3,22.82220646,137857,30264,8.7,13.2,1998.769498,8.485941777,384902,192.5694786,0.033800812,0.000597555,61.67272727,95.1483871,79.33259042,5.58009532,0.186434018,14.41015658,68.75167556,0.843338302,0.222348358,2,3
Collin,Texas,15814,158,116575,918155,716671,318059,2162,276,33.1879374,-96.572402,11.50261434,27.9,12.07484837,171833,43050,8.8,7.1,841.334911,5.242726637,1034730,1229.866949,0.015283214,0.000152697,52.58333333,96.23870968,74.32833233,7.524097375,0.150866026,910.5248722,62.2040179,-0.376029211,-0.517325043,1,4
Collingsworth,Texas,19,0,555,2365,2566,354,13,2,34.9648412,-100.27002,14.88668028,29.1,32.72576636,88462,21588,7.7,19.7,918.4401062,100,2920,3.17930367,0.006506849,0,54.22585753,99.39354839,74.90277155,8.306623958,0.085216307,864.1895572,56.67704342,-0.953945113,-0.771217092,1,4
Colonial Heights,Virginia,269,26,3436,13934,13138,4232,0,0,37.26502624,-77.39693905,16.60808978,26.5,10.26399155,104015,23071,10.4,12.9,7.521669664,0,17370,2309.327686,0.015486471,0.001496834,42.71601666,90.80180755,66.21602714,4.675824905,0.171350714,571.6780902,56.15164016,-0.362644916,1.717595732,2,5
Colorado,Texas,490,4,4850,16643,17984,3509,61,11,29.620827,-96.526274,13.38759016,26.8,22.1933063,98213,23587,10.3,14,960.2942179,62.61377791,21493,22.3816822,0.02279812,0.000186107,56.85445774,95.69677419,76.92502567,6.654694225,0.08117415,108.1639926,68.01138309,0.118820728,-0.461773634,1,3
Colquitt,Georgia,1947,36,7332,38268,33152,12448,127,16,31.1883784,-83.768819,20.96915254,37.7,23.55458123,78455,16190,17.8,25,546.9854451,58.94984395,45600,83.36602081,0.042697368,0.000789474,56.72,89.6,74.53114823,2.952565284,0.173710294,29.32142857,65.05691628,1.429168675,0.541455532,2,3
Columbia,Arkansas,584,18,4160,19297,14413,9044,30,6,33.2142959,-93.227321,20.47642494,36.4,8.278313865,81355,13628,16.3,24.9,766.067152,57.48615184,23457,30.62003108,0.024896619,0.000767362,52.59,91.89354839,72.80358295,4.721513057,0.204266897,101.3870776,65.87203917,0.257005038,0.504689512,2,3
Columbia,Florida,3934,62,13809,57877,55693,15993,456,28,30.2242575,-82.621543,23.29481531,35.9,12.38089793,89537,19754,15,19.4,797.5431055,62.05742548,71686,89.88354298,0.054878219,0.000864883,55.50666667,91.88064516,75.84569892,5.002227343,0.195553168,11.07236559,68.67640553,2.231266981,0.666839434,3,2
Columbia,Georgia,3902,62,21897,134817,114330,42384,0,0,33.5441269,-82.264053,13.6919616,32.1,11.29135748,136130,37607,10.1,9.5,290.0890817,16.22774137,156714,540.2271574,0.02489886,0.000395625,51.09,94.25806452,72.55892912,3.613006364,0.173710294,441.3918373,62.59841902,0.257152606,-0.113404286,2,3
Columbia,New York,611,47,14500,44961,53519,5942,95,9,42.2500897,-73.631798,14.5780036,24,6.04193429,117350,26645,7.9,12.7,634.6661054,73.29783188,59461,93.68863327,0.010275643,0.000790434,28.45,85.91290323,58.1265489,5.379466633,0.117376003,972.5418493,46.91677163,-0.705773349,0.543051742,1,4
Columbia,Oregon,217,1,10044,42310,48388,3966,0,0,45.9437948,-123.08831,15.14818122,30.6,7.003586102,108108,26605,12,13.4,657.9866342,43.61208486,52354,79.56696577,0.00414486,1.91E-05,38.82,82.36451613,58.89850998,4.037004608,0.044722008,16.93411674,49.58821813,-1.109480007,-0.739459178,1,4
Columbia,Pennsylvania,966,36,13032,51932,61927,3037,143,22,41.0487101,-76.405193,17.96604016,31.7,5.78527276,95734,20565,13.2,15.3,483.1065661,40.85147485,64964,134.4713663,0.014869774,0.000554153,34.74,89.67419355,61.54064516,3.649001536,0.119801843,537.6687664,51.38895545,-0.40325387,0.150183072,1,4
Columbia,Washington,15,1,1134,2851,3631,354,25,4,46.29753241,-117.9077887,14.35221546,35.3,6.354166667,102364,19636,11.4,14.8,868.5846102,34.25698872,3985,4.587923794,0.003764115,0.000250941,33.395,91.08064516,62.37605991,7.177081413,0.031105223,971.8137481,39.84813364,-1.13455173,-0.353972976,1,4
Columbia,Wisconsin,1001,3,10579,46953,54851,2681,68,10,43.46664169,-89.33374593,14.98196949,43.2,5.64395984,113394,30377,11,8.6,765.5427061,60.67073707,57532,75.15191451,0.017399013,5.21E-05,31.2,83.98709677,56.73147229,5.518613967,0.118397779,980.0973638,47.39439324,-0.236705711,-0.684589484,1,4
Columbiana,Ohio,1998,85,21568,80315,97026,4857,219,20,40.7684331,-80.7772,20.96568391,36,7.691336674,89500,21702,12.1,15.8,531.9318524,43.86457841,101883,191.5339334,0.01961073,0.00083429,39.11333333,88.16451613,62.91450077,4.574147465,0.145559251,971.1745238,50.43754992,-0.091066095,0.615971902,2,3
Columbus,North Carolina,1460,57,11419,44089,35050,20458,154,27,34.2655886,-78.655023,19.20530509,46.2,14.76465258,77474,14791,19.1,23,937.5078392,80.59485697,55508,59.20803825,0.026302515,0.001026879,52.20666667,91.2483871,73.42712377,4.159643439,0.164621312,17.23917749,64.13965787,0.349582051,0.936193097,2,5
Colusa,California,541,6,3214,18333,19630,1917,42,0,39.177489,-122.23697,12.21725592,40.5,10.72809454,101347,24028,21,13.5,1150.727882,31.72417013,21547,18.72467013,0.025107904,0.000278461,42.2,98.99032258,70.66884793,5.975791091,0.01244086,11.53612903,49.57124424,0.270917969,-0.308214977,2,3
Comal,Texas,3529,116,28528,127681,145195,11014,192,24,29.8081936,-98.278282,12.55823549,30.3,14.37621663,142813,34141,5.4,9.2,559.5109584,46.14554908,156209,279.1884549,0.022591528,0.000742595,58.63666667,102.5645161,79.45707373,7.836985407,0.077532642,990.3441513,64.76513441,0.105216827,0.463508976,2,3
Comanche,Kansas,16,0,434,1266,1629,71,12,2,37.1912694,-99.271853,14.03684269,26.5,14.52599388,98500,25773,8.3,8.6,788.2971661,100,1700,2.156547141,0.009411765,0,41.11823912,94.84666667,69.09137322,7.935023833,0.116020908,959.9180866,54.99508324,-0.762658954,-0.771217092,1,4
Comanche,Oklahoma,1812,13,15594,105155,79333,41416,365,35,34.6621035,-98.47167,19.53476234,32.2,14.95827136,97978,22365,9.9,16.8,1069.289196,21.79003691,120749,112.9245488,0.015006335,0.000107661,47.8,95.02307692,72.83704319,7.683905357,0.11083488,971.0805781,59.87074556,-0.394261449,-0.59220721,1,4
Comanche,Texas,327,4,3330,10305,13009,626,25,4,31.9479814,-98.558229,14.52276342,26.4,25.20023442,91986,20331,15.4,21.3,937.7531291,71.46128524,13635,14.54007412,0.023982398,0.000293363,56.85445774,100.3096774,76.65936165,7.149250851,0.051918133,918.7522708,60.46855807,0.196804391,-0.283437153,2,3
Concho,Texas,138,2,689,2037,2555,171,16,3,31.3265799,-99.864038,12.9650064,28,21.10228401,95143,16825,5.3,10.6,983.7546908,100,2726,2.771016012,0.050623624,0.000733676,52.05714286,97.61290323,75.15563352,7.778080224,0.08117415,905.7502445,57.27945858,1.951105649,0.448679194,2,2
Concordia,Louisiana,525,15,3426,15833,11230,8029,65,11,31.4458595,-91.640077,24.56815675,34.5,9.941598089,71814,13654,16.5,31.9,696.9806253,33.45499952,19259,27.632045,0.027259982,0.000778857,51.49,90.84516129,73.25332346,5.529308756,0.178578557,47.73159242,65.58115098,0.412630409,0.523802456,2,3
Conecuh,Alabama,540,12,2832,9235,6245,5822,44,8,31.4292397,-86.993678,21.10751297,43,12.03345531,63947,14363,25.9,32.5,850.1564718,80.94950106,12067,14.19385772,0.044750145,0.000994448,54.56333333,93.09677419,74.62179721,4.006301908,0.190634256,114.6472706,63.9177652,1.564342232,0.88226949,2,5
Conejos,Colorado,37,0,1633,6572,7519,686,17,3,37.2007193,-106.19162,15.55417496,26.1,10.73970907,74261,14953,8.2,22.1,1287.427634,100,8205,6.373173748,0.004509445,0,26.55111565,87.43870968,55.81333026,6.877041236,0.025932058,781.016551,29.41117744,-1.085472406,-0.771217092,1,4
Contra Costa,California,17322,218,187704,965822,751283,402243,1636,172,37.9191671,-121.92794,9.940587128,24,5.895617329,184303,38923,8.8,10.2,722.7562319,0.792736112,1153526,1596.00976,0.015016567,0.000188986,43.9,95.33225806,67.46972986,7.217214365,0.016751284,12.05500344,49.28865512,-0.393587681,-0.456986669,1,4
Converse,Wyoming,172,0,2379,11443,13230,592,25,5,42.97234156,-105.5071781,15.38153563,31.7,12.73466563,118549,30550,9.7,8.4,4254.870901,55.36037013,13822,3.248512193,0.01244393,0,23.25,94.56129032,58.41365909,8.750260342,0.020730521,848.5682422,34.45811563,-0.56299356,-0.771217092,1,4
Conway,Arkansas,300,3,4113,16733,17676,3170,25,4,35.2622501,-92.701303,19.00093382,36.8,8.502194697,81892,17515,18.5,21.5,552.2565049,70.51661731,20846,37.74695239,0.01439125,0.000143913,48.00666667,92.56451613,70.33228111,3.237868664,0.196946237,474.6610023,60.78721198,-0.434764254,-0.531930357,1,4
Cook,Georgia,557,14,2893,14377,11988,5282,33,6,31.1539999,-83.430467,19.91139721,29.6,18.44368314,81204,15460,16,26.2,227.200491,59.41203811,17270,76.01215967,0.032252461,0.000810654,54.63666667,92.62258065,75.71758833,4.189539171,0.281903226,16.72430213,65.94241167,0.741380752,0.5766719,2,3
Cook,Illinois,150400,5273,776229,4374004,3370083,1780150,16102,2021,41.8400392,-87.816716,13.77618316,28,9.972268492,129866,23452,9.5,16.7,944.9909219,0.045296385,5150233,5450.034366,0.029202562,0.001023837,35.24516129,87.82580645,63.49981567,8.159646697,0.121274962,866.0431183,49.70049155,0.540547591,0.931135109,2,5
Cook,Minnesota,7,0,1601,3862,4704,759,16,3,47.9025136,-90.535528,15.45754506,21.9,8.352668214,97208,25750,8.9,11.9,1452.369544,100,5463,3.761439382,0.001281347,0,30.40643311,75.95483871,53.95195019,5.232645123,0.093600644,958.9576051,42.09812477,-1.298039815,-0.771217092,1,4
Cooke,Texas,477,7,7804,33453,37941,3316,54,8,33.6392652,-97.212595,14.5559134,24.1,20.70540709,110342,26944,7.7,15,874.8203648,59.03426386,41257,47.16053908,0.011561674,0.000169668,49.87142857,93.61612903,72.88458678,6.436190823,0.111834766,935.6247541,60.76735413,-0.62108934,-0.489107056,1,4
Cooper,Missouri,480,2,3246,14463,15772,1937,0,0,38.8435547,-92.810113,19.34786561,34.1,10.64511209,90706,22677,6.6,13.3,564.7661352,53.20152264,17709,31.35634185,0.027104862,0.000112937,46.67,91.26451613,71.6485846,5.206416502,0.135428193,984.1299345,59.84333114,0.402415894,-0.58343471,2,3
Coos,New Hampshire,22,0,7646,23917,30432,1131,66,10,44.6895794,-71.305636,16.50977817,33.6,7.790577794,89269,21248,13.1,13.3,1794.565397,66.2411133,31563,17.58810242,0.000697019,0,25.9550877,85.23870968,54.83499394,3.463086358,0.089640596,879.5516992,42.52171568,-1.336517299,-0.771217092,1,4
Coos,Oregon,192,0,17093,47394,58323,6164,166,18,43.1742126,-124.05944,16.72462583,38.6,9.125886218,84733,17912,13,18.1,1595.983677,38.35318751,64487,40.40580172,0.002977344,0,34.50724832,70.53928571,54.03862618,6.057401904,0.075360974,453.0786257,42.34717808,-1.186359907,-0.771217092,1,4
Coosa,Alabama,180,3,2568,8095,7118,3545,0,0,32.9362495,-86.247657,20.39996562,40.3,13.02620142,79721,17978,20.8,15.3,650.9260907,100,10663,16.38127608,0.016880803,0.000281347,45.71,90.3,71.58855607,3.057987711,0.179826101,986.861106,62.97176651,-0.270829383,-0.303416373,1,4
Copiah,Mississippi,1256,34,5133,22932,13004,15061,25,4,31.8692576,-90.448782,19.58273565,39.2,15.63154222,81854,15599,18.7,28.1,777.2420778,65.57777853,28065,36.10844137,0.044753251,0.001211473,55.22,90.23870968,73.59714124,3.457116178,0.165698705,644.4096705,65.84246665,1.564546759,1.243120863,3,5
Corson,South Dakota,107,1,490,3596,1233,2853,0,0,45.7086199,-101.19689,32.13508475,39.4,21.68943407,75559,11712,17.4,46.8,2469.693161,100,4086,1.654456539,0.02618698,0.000244738,29.75,89.28387097,61.03116115,8.982046272,0.071441891,953.3356083,45.4353399,0.341974173,-0.364286816,2,3
Cortland,New York,240,1,8035,39546,44958,2623,103,12,42.5950222,-76.070281,15.30232844,35.2,4.229574317,101611,24209,11.8,13.8,498.7726559,44.27395816,47581,95.39616785,0.00504403,2.10E-05,31.13,83.19354839,56.20049155,5.935694285,0.111036866,658.0210314,47.56841309,-1.050270455,-0.736300014,1,4
Coryell,Texas,1854,12,8040,67911,55812,20139,25,4,31.3909228,-97.799216,16.21610131,42.2,15.1367486,91331,24867,10.1,14.1,1052.20487,19.42351568,75951,72.18271096,0.024410475,0.000157997,54.86,98.71612903,75.79351547,4.758764538,0.067771908,982.2716129,61.80921878,0.224992884,-0.508512637,1,3
Coshocton,Ohio,246,11,7255,29345,35329,1271,56,7,40.3016754,-81.920026,21.98392454,37.4,8.771150231,81555,19797,13.3,14,563.9138977,61.46987887,36600,64.90352543,0.006721311,0.000300546,37.39333333,89.12258065,63.47491551,4.690138249,0.148623656,983.6236713,53.74093702,-0.939822979,-0.27149385,1,4
Costilla,Colorado,33,1,1047,2840,3417,470,0,0,37.2781304,-105.42825,17.10449684,27.9,14.85628966,57387,11846,13.7,30.4,1227.592889,100,3887,3.166359169,0.008489838,0.000257268,20.12,70.09032258,46.68887865,6.904565284,0.033717407,700.5526182,24.86181601,-0.823367034,-0.343452959,1,4
Cottle,Texas,32,3,339,1059,1203,195,0,0,34.0776492,-100.2788,15.75920214,21.6,27.43022137,64359,15222,15.3,25,900.563123,100,1398,1.552362032,0.022889843,0.002145923,52.9,99.39354839,76.09059402,8.629648142,0.083079424,901.9858129,54.99955514,0.124860607,2.796847691,3,5
Cotton,Oklahoma,74,3,1163,4503,4576,1090,0,0,34.2901696,-98.372222,18.01957072,38.9,18.12194604,94889,20213,9.3,16.1,632.6538916,59.53495882,5666,8.955923729,0.01306036,0.000529474,48.04,96.79032258,72.00021505,7.685806452,0.135729647,974.9757296,57.74218126,-0.522402188,0.109148854,1,4
Cottonwood,Minnesota,242,0,2590,8606,10222,974,26,4,44.0071251,-95.1812,14.43639754,35.2,6.080372743,94211,24435,15.1,16,639.9434611,62.2743219,11196,17.49529557,0.021614862,0,30.2,83.61935484,59.39980031,8.382304147,0.093600644,964.0218894,47.363702,0.040904231,-0.771217092,1,4
Covington,Alabama,1495,28,7920,29129,31311,5738,128,13,31.2484987,-86.451277,19.24945154,31.7,12.10361769,84143,17115,15.3,19,1030.455836,69.65179399,37049,35.95399114,0.040351966,0.000755756,55.79,96.86774194,78.18841782,4.21984639,0.194580493,90.63781132,64.62156682,1.27472602,0.485392007,2,3
Covington,Mississippi,853,25,3200,15436,11549,7087,25,4,31.633193,-89.552632,20.17816802,37.5,15.97116844,77435,14598,16.8,25.8,413.7962567,100,18636,45.0366568,0.045771625,0.00134149,54.63,91.15806452,73.9012596,4.246059908,0.100968344,66.77926267,66.64300307,1.63160579,1.459302468,3,5
Covington,Virginia,33,0,1106,4432,4559,979,0,0,37.77854722,-79.98677972,18.20643087,26.7,10.28679782,80844,20220,9.5,21.4,5.468481545,0,5538,1012.71257,0.00595883,0,42.71601666,90.80180755,66.21602714,4.675824905,0.171350714,571.6780902,56.15164016,-0.990031681,-0.771217092,1,4
Coweta,Georgia,2699,52,21189,127320,113989,34520,250,23,33.3534703,-84.763357,15.77801161,28.8,12.51615613,125268,30528,9.5,12,440.917387,32.93275839,148509,336.8181986,0.018173983,0.000350147,52.53666667,92.41290323,72.93682718,3.368346579,0.173710294,982.2971696,64.37826065,-0.185674619,-0.189021375,1,4
